Number,Issue ID,TBF,Reliability
3137,427320089,39,0.5784744556939917
3136,427319778,0,1.0
3135,427087664,41,0.562462576024752
3134,426863655,0,1.0
3133,425682566,0,1.0
3132,425311049,10,0.8690549292357823
3131,425309909,10,0.8690549292357823
3130,425300952,0,1.0
3129,424840816,709,4.769231558514631e-05
3128,423562210,5,0.9322311565463698
3127,422764411,2,0.9723205069616594
3126,422217246,49,0.5027260771578497
3125,422206377,9,0.8813380178725501
3124,422097995,52,0.48199838322793065
3123,421500149,53,0.47528083701534507
3122,421486901,53,0.47528083701534507
3121,421451344,172,0.08945658355725651
3120,420561524,0,1.0
3119,420504046,487,0.0010754741224033519
3118,420038578,247,0.03122241644419771
3117,419904392,40,0.5704123355206817
3116,419073243,58,0.44307160437514187
3115,419047891,2,0.9723205069616594
3114,418717543,0,1.0
3113,418420182,62,0.41888307082791076
3112,418152122,63,0.41304515417949417
3111,417130196,0,1.0
3110,417127960,0,1.0
3109,416884658,1,0.9860631353831556
3108,416796980,38,0.5866505246332054
3107,416168949,39,0.5784744556939917
3106,416125368,40,0.5704123355206817
3105,416114327,39,0.5784744556939917
3104,415042297,71,0.3691775753638379
3103,413386837,76,0.3441588380524152
3102,413343931,52,0.48199838322793065
3101,412945144,6,0.9192387771259788
3100,412795738,77,0.3393623429197882
3099,411999758,79,0.32996896531146497
3098,411403312,80,0.3253702325141588
3097,411322802,57,0.4493339102500542
3096,411171433,10,0.8690549292357823
3095,410471385,1,0.9860631353831556
3094,409633016,84,0.307607350156716
3093,409469489,0,1.0
3092,408712620,16,0.7988689904060046
3091,408192763,262,0.025295155459918988
3090,407217045,89,0.2867611557987595
3089,406894007,22,0.7343513538246809
3088,406775553,0,1.0
3087,406694844,0,1.0
3086,406506912,197,0.06298401995102623
3085,406505412,197,0.06298401995102623
3084,406505047,246,0.03166370927361115
3083,406495526,210,0.05247975167575872
3082,406494439,210,0.05247975167575872
3081,406478249,210,0.05247975167575872
3080,406338729,252,0.029106509391946832
3079,406337108,639,0.00012738486131836393
3078,406336532,252,0.029106509391946832
3077,406331751,92,0.27493782349423657
3076,406299198,210,0.05247975167575872
3075,406290090,1129,1.3135056699082543e-07
3074,406282298,660,9.486739946885936e-05
3073,406111875,200,0.06038715150250359
3072,405988386,1,0.9860631353831556
3071,405168645,0,1.0
3070,403156669,0,1.0
3069,402916783,17,0.7877352614401208
3068,402630516,29,0.6656362402807872
3067,402594017,5,0.9322311565463698
3066,401839243,0,1.0
3065,401703374,0,1.0
3064,401691569,109,0.21657821827001023
3063,401633569,0,1.0
3062,401346798,65,0.40161227370986247
3060,400716404,0,1.0
3059,400639001,0,1.0
3058,400602220,0,1.0
3057,400602071,0,1.0
3055,399282075,1,0.9860631353831556
3053,398895277,0,1.0
3052,398607181,0,1.0
3051,397501185,1,0.9860631353831556
3050,397231669,3,0.9587694076919532
3049,397152640,2,0.9723205069616594
3048,397037405,0,1.0
3047,397016169,118,0.19087861760445934
3046,396805151,0,1.0
3045,396441020,84,0.307607350156716
3044,396411920,4,0.9454071682581783
3043,396408476,0,1.0
3042,396379192,0,1.0
3041,396379155,4,0.9454071682581783
3040,395897807,0,1.0
3039,395528134,8,0.8937947137939475
3038,395252788,9,0.8813380178725501
3037,395250421,9,0.8813380178725501
3036,395201333,0,1.0
3035,395189709,0,1.0
3034,394918619,107,0.2227436495675498
3033,394558867,14,0.8216107597096125
3032,392960425,0,1.0
3031,392892564,0,1.0
3030,391754329,0,1.0
3029,391594282,10,0.8690549292357823
3028,391447576,145,0.130672678877518
3027,390931045,335,0.009079921868176636
3026,389941222,5,0.9322311565463698
3025,389867091,18,0.7767567017475153
3024,389640126,17,0.7877352614401208
3023,389268107,32,0.638191663832309
3022,388589971,250,0.02993509772091494
3021,386899155,0,1.0
3020,386794973,1,0.9860631353831556
3019,386579294,371,0.005478379700372174
3018,386445785,7,0.9064274707386204
3016,384201680,0,1.0
3015,384198805,4,0.9454071682581783
3014,384119375,56,0.45568472659253817
3013,383770857,0,1.0
3012,383574404,7,0.9064274707386204
3011,383496605,10,0.8690549292357823
3010,383475889,7,0.9064274707386204
3009,383050920,0,1.0
3008,382563082,0,1.0
3007,380817935,504,0.0008471888889834892
3006,380599035,2,0.9723205069616594
3005,379745881,0,1.0
3004,379182747,0,1.0
3003,378659551,0,1.0
3002,377773556,0,1.0
3001,377000258,514,0.0007362536799648869
3000,376878127,131,0.15904450779551926
2999,376765158,32,0.638191663832309
2998,376298107,17,0.7877352614401208
2997,375949998,0,1.0
2996,374760205,0,1.0
2995,374623805,3,0.9587694076919532
2994,374516583,8,0.8937947137939475
2993,373557045,0,1.0
2992,372318595,0,1.0
2991,370817114,5,0.9322311565463698
2990,370810413,5,0.9322311565463698
2989,370787576,0,1.0
2988,370747963,0,1.0
2987,370551052,22,0.7343513538246809
2986,370425086,0,1.0
2985,370138660,0,1.0
2984,369756200,3,0.9587694076919532
2983,369668652,2,0.9723205069616594
2982,369538502,1147,1.0202743318845972e-07
2981,369158091,0,1.0
2980,368963746,20,0.7552564700290105
2979,368943956,5,0.9322311565463698
2978,368721784,1,0.9860631353831556
2977,368631741,1,0.9860631353831556
2976,368592609,6,0.9192387771259788
2975,368302658,0,1.0
2974,367825680,364,0.006043925054376395
2973,367769008,0,1.0
2972,367550150,2,0.9723205069616594
2971,366972566,314,0.01219222403518011
2969,365888308,548,0.0004568651710249951
2968,365884936,32,0.638191663832309
2967,365394879,23,0.7241167984252299
2966,364449577,0,1.0
2965,363983445,1,0.9860631353831556
2964,362323236,4,0.9454071682581783
2963,361806188,6,0.9192387771259788
2962,361097530,449,0.001833244968247111
2961,361031261,563,0.0003701339243217786
2960,361028924,563,0.0003701339243217786
2959,360998752,8,0.8937947137939475
2958,360606208,9,0.8813380178725501
2957,359585250,336,0.008953376226368333
2956,359323512,0,1.0
2955,358948738,0,1.0
2954,358934606,34,0.6205268421161356
2953,358025726,6,0.9192387771259788
2952,357231548,19,0.7659311487550337
2951,356239723,0,1.0
2950,356016597,2,0.9723205069616594
2949,355445002,14,0.8216107597096125
2948,355172410,7,0.9064274707386204
2947,355010444,27,0.6845852118873748
2945,354603606,59,0.43689657540939747
2944,353514044,221,0.044972157327682956
2943,352929157,1,0.9860631353831556
2942,352865127,358,0.006574923953135295
2941,352834782,85,0.3033202681624355
2939,352651423,223,0.043727350812012206
2936,352046955,44,0.5392719108641416
2934,351543734,47,0.5170374105641209
2933,351091263,42,0.5546236112506535
2932,350428706,41,0.562462576024752
2931,350220658,50,0.4957196518811434
2930,349957378,71,0.3691775753638379
2929,349923802,113,0.20475460004105206
2928,349593151,0,1.0
2927,349441034,4,0.9454071682581783
2926,349361539,0,1.0
2925,349285406,4,0.9454071682581783
2924,349219665,38,0.5866505246332054
2923,348885657,1,0.9860631353831556
2922,348884834,1,0.9860631353831556
2921,348801818,0,1.0
2920,348636129,0,1.0
2919,347786796,120,0.1855951942373086
2918,347371415,3,0.9587694076919532
2917,346585926,69,0.3796871224257695
2916,346150172,44,0.5392719108641416
2915,346050150,44,0.5392719108641416
2914,345442151,382,0.004694659290846582
2913,344808310,61,0.4248034996918782
2912,344616567,14,0.8216107597096125
2911,344337388,15,0.810160081783797
2910,343988325,3,0.9587694076919532
2909,343869111,0,1.0
2908,343579697,5,0.9322311565463698
2907,343400286,5,0.9322311565463698
2906,343114216,109,0.21657821827001023
2905,342666383,1,0.9860631353831556
2904,342233437,0,1.0
2903,342225876,0,1.0
2902,341344616,2,0.9723205069616594
2901,341085872,4,0.9454071682581783
2900,339783656,0,1.0
2899,339381243,0,1.0
2897,339184462,10,0.8690549292357823
2896,339176083,10,0.8690549292357823
2895,339099567,11,0.8569430283424219
2894,338936570,0,1.0
2893,338753336,1,0.9860631353831556
2892,338737785,0,1.0
2891,338341506,2,0.9723205069616594
2890,338337205,84,0.307607350156716
2889,337864456,15,0.810160081783797
2888,337510514,1,0.9860631353831556
2887,337500218,0,1.0
2886,337460149,1,0.9860631353831556
2884,336874344,4,0.9454071682581783
2883,336601349,413,0.0030384387332226897
2882,336451577,0,1.0
2881,336128853,0,1.0
2880,334834429,0,1.0
2879,334833858,0,1.0
2878,334765323,0,1.0
2877,334721454,165,0.09869138617826868
2876,334346458,0,1.0
2874,333621082,0,1.0
2873,332917567,0,1.0
2872,332691913,3,0.9587694076919532
2871,332669999,5,0.9322311565463698
2870,332295854,19,0.7659311487550337
2869,331903027,0,1.0
2867,331505741,0,1.0
2866,331497706,1,0.9860631353831556
2865,331491664,0,1.0
2864,331491242,0,1.0
2863,331467321,1,0.9860631353831556
2862,331158893,0,1.0
2861,331146582,0,1.0
2860,331137856,0,1.0
2859,331047213,0,1.0
2858,330829151,4,0.9454071682581783
2857,330594239,3,0.9587694076919532
2856,330530655,179,0.08108590477472206
2855,329729849,183,0.07665919561872228
2854,329401630,157,0.11041840442236117
2853,329332714,157,0.11041840442236117
2852,329025627,436,0.002200184527712424
2851,329011449,665,8.843834552540126e-05
2850,329011091,228,0.04076399882019097
2849,328737119,0,1.0
2848,328486756,4,0.9454071682581783
2847,327698358,4,0.9454071682581783
2846,327644893,23,0.7241167984252299
2845,326887337,0,1.0
2844,325149178,0,1.0
2843,325024219,0,1.0
2842,324893916,1,0.9860631353831556
2841,324587134,3,0.9587694076919532
2840,323645084,7,0.9064274707386204
2839,322809141,147,0.12705572537222637
2838,322782895,3,0.9587694076919532
2837,322577217,9,0.8813380178725501
2836,322146853,6,0.9192387771259788
2835,321873084,1028,5.420694812618381e-07
2834,321487628,0,1.0
2833,321466429,13,0.8332232797551633
2832,321327966,13,0.8332232797551633
2831,320955223,196,0.06387422639682443
2830,320608078,31,0.647211766601868
2829,320588538,0,1.0
2828,320343922,1,0.9860631353831556
2826,319976024,2,0.9723205069616594
2825,319873376,2,0.9723205069616594
2824,319530824,2,0.9723205069616594
2823,318928203,0,1.0
2822,318533883,206,0.055510211301282586
2821,317948691,46,0.5243451377616051
2820,317941913,70,0.37439547440376236
2819,317928767,70,0.37439547440376236
2818,317922141,10,0.8690549292357823
2817,317892862,10,0.8690549292357823
2816,317562643,0,1.0
2815,317327682,373,0.005326740927594335
2814,316340225,2,0.9723205069616594
2813,315419307,4,0.9454071682581783
2811,314915814,0,1.0
2810,314908475,6,0.9192387771259788
2809,314769874,0,1.0
2808,314576668,0,1.0
2807,313702971,12,0.8449999293720649
2806,313626845,12,0.8449999293720649
2805,313445341,5,0.9322311565463698
2804,313228139,0,1.0
2803,312389433,0,1.0
2802,312312887,1,0.9860631353831556
2801,311141772,0,1.0
2800,310360438,1,0.9860631353831556
2799,309793844,210,0.05247975167575872
2797,309464168,27,0.6845852118873748
2796,309373004,2,0.9723205069616594
2795,309232916,91,0.2788237523831612
2794,309198426,0,1.0
2793,309123142,1,0.9860631353831556
2792,308961730,0,1.0
2791,308940670,0,1.0
2790,308573805,0,1.0
2789,307519626,33,0.6292972730138794
2788,306387378,86,0.29909293464951076
2787,305963909,0,1.0
2786,304396634,0,1.0
2785,303345411,7,0.9064274707386204
2784,301641356,5,0.9322311565463698
2783,300200435,232,0.038538576691476464
2782,299852856,133,0.15464223644920688
2781,299617762,3,0.9587694076919532
2780,299089799,32,0.638191663832309
2779,298960488,22,0.7343513538246809
2778,298795762,2,0.9723205069616594
2777,298773949,2,0.9723205069616594
2776,297523365,12,0.8449999293720649
2775,297365929,0,1.0
2773,296362501,548,0.0004568651710249951
2772,296186930,16,0.7988689904060046
2771,296133091,488,0.0010604853851604967
2770,296021545,0,1.0
2769,295053592,47,0.5170374105641209
2768,294844439,47,0.5170374105641209
2767,294808204,615,0.00017840395310090654
2766,294420128,48,0.5098315301712449
2765,294025459,0,1.0
2763,293552853,54,0.46865691233488177
2762,293485285,0,1.0
2761,293339460,154,0.11516679979200789
2760,293163947,43,0.5468938970673477
2759,293100629,43,0.5468938970673477
2758,292666690,0,1.0
2757,292644976,0,1.0
2756,292369708,50,0.4957196518811434
2755,292195156,3,0.9587694076919532
2754,291673024,4,0.9454071682581783
2753,291494380,60,0.43080760698635373
2752,290631471,63,0.41304515417949417
2751,290041565,0,1.0
2750,289577715,112,0.20764857004971626
2749,288981484,0,1.0
2748,287980300,73,0.3589589272366431
2747,287706242,74,0.3539561652647383
2746,287203722,22,0.7343513538246809
2745,286691184,0,1.0
2744,285471706,83,0.3119550251081932
2742,284885692,160,0.10586578820631777
2741,284354866,92,0.27493782349423657
2740,283998239,0,1.0
2739,282822649,87,0.29492451691144583
2738,282375547,0,1.0
2737,282373975,0,1.0
2736,281413173,0,1.0
2735,281264036,0,1.0
2734,280405824,3,0.9587694076919532
2733,280307279,0,1.0
2732,280205216,110,0.21355979696302374
2731,278474369,380,0.004828304306279229
2730,278405824,49,0.5027260771578497
2729,278400332,889,3.8132782717304203e-06
2728,278393767,144,0.13251958641242817
2727,278051669,0,1.0
2726,277928362,0,1.0
2725,277658568,0,1.0
2724,277658212,0,1.0
2723,277473227,28,0.6750442404706066
2722,276597528,857,5.975130180848616e-06
2721,276275228,363,0.006129348961035747
2720,276263129,811,1.1395414490455752e-05
2719,275305602,552,0.0004319236076145291
2717,274828985,2022,4.735320095314815e-13
2716,274276516,4,0.9454071682581783
2715,274274086,160,0.10586578820631777
2714,274178233,4,0.9454071682581783
2713,273800150,0,1.0
2712,273419520,0,1.0
2711,272801089,14,0.8216107597096125
2710,272742417,4,0.9454071682581783
2709,272195323,42,0.5546236112506535
2708,272109419,0,1.0
2707,271283027,14,0.8216107597096125
2706,270962147,847,6.875434428641861e-06
2705,270953713,0,1.0
2704,270888540,6,0.9192387771259788
2703,270401825,848,6.779612429827881e-06
2702,269470399,0,1.0
2701,269370561,0,1.0
2700,269005873,886,3.977263188768327e-06
2698,268739890,750,2.682514268060684e-05
2697,268704124,0,1.0
2696,268652625,0,1.0
2695,267794135,182,0.0777426848930264
2694,267152154,6,0.9192387771259788
2693,266415109,154,0.11516679979200789
2692,266009110,0,1.0
2690,265482112,25,0.7040736125442733
2689,265481938,236,0.03643464665858941
2688,265478885,4,0.9454071682581783
2687,263927003,0,1.0
2686,263925350,0,1.0
2685,263022917,0,1.0
2684,262004496,910,2.8398648736293777e-06
2683,261580306,10,0.8690549292357823
2682,261114027,0,1.0
2681,260938345,0,1.0
2680,260584024,0,1.0
2679,259307844,14,0.8216107597096125
2678,257611497,4,0.9454071682581783
2677,257254598,0,1.0
2676,256837295,1002,7.807862673733961e-07
2675,256822735,0,1.0
2674,256563119,0,1.0
2673,255986732,2,0.9723205069616594
2672,255912452,3,0.9587694076919532
2671,255868495,3,0.9587694076919532
2670,255684000,0,1.0
2669,254945444,6,0.9192387771259788
2667,254377616,0,1.0
2666,254264784,0,1.0
2665,253926254,0,1.0
2664,253549746,0,1.0
2663,252846544,6,0.9192387771259788
2662,252339261,0,1.0
2661,252201947,1,0.9860631353831556
2660,252196522,18,0.7767567017475153
2659,252075727,293,0.01637132225168305
2658,251292877,1,0.9860631353831556
2657,250958978,5,0.9322311565463698
2656,250773048,0,1.0
2655,250536067,323,0.010745470564623707
2654,250535624,1,0.9860631353831556
2653,249834954,4,0.9454071682581783
2652,249635169,6,0.9192387771259788
2651,247248823,0,1.0
2650,247233353,0,1.0
2649,246941655,16,0.7988689904060046
2648,246755203,238,0.035426154110048576
2647,246631494,18,0.7767567017475153
2646,246547352,18,0.7767567017475153
2645,246393199,26,0.6942610339259512
2644,246163200,5,0.9322311565463698
2643,245759332,45,0.5317561512507611
2642,245718479,22,0.7343513538246809
2641,245665459,23,0.7241167984252299
2640,244798477,30,0.6563593581159285
2639,244755649,26,0.6942610339259512
2638,244703108,276,0.020782771894396788
2637,244498616,27,0.6845852118873748
2636,244490183,27,0.6845852118873748
2635,244427377,277,0.020493125216141817
2634,243334608,0,1.0
2633,242965407,283,0.018838075363175767
2632,242349262,36,0.6033509737096785
2631,240622807,0,1.0
2630,240351689,0,1.0
2629,240123992,0,1.0
2628,239108326,0,1.0
2627,239041603,240,0.034445576123984314
2626,238759930,482,0.0011536560592843228
2625,238570573,242,0.03349214003945886
2624,237523844,0,1.0
2623,237467554,140,0.14017197125401826
2622,237258303,0,1.0
2621,237014774,2172,5.768431631134683e-14
2620,236876995,0,1.0
2619,236637893,2,0.9723205069616594
2618,236508345,311,0.012716534275463034
2617,236241892,0,1.0
2616,235828376,313,0.012364547053513532
2615,235494074,314,0.01219222403518011
2614,235142555,315,0.012022302659423577
2613,235138588,1023,5.814753963706158e-07
2612,234395310,1,0.9860631353831556
2611,232583099,0,1.0
2609,232312813,328,0.010017262452094135
2608,232235121,513,0.000746659776180356
2607,232175488,290,0.017075349005026934
2606,232174983,290,0.017075349005026934
2605,232046356,1036,4.844988368608585e-07
2604,231547947,0,1.0
2603,231289862,2049,3.2417301108056387e-13
2602,231182335,1,0.9860631353831556
2601,231036876,502,0.0008713062029626565
2600,231003495,0,1.0
2599,230837117,0,1.0
2598,230666921,5,0.9322311565463698
2597,230266375,0,1.0
2596,229850877,2,0.9723205069616594
2595,229427071,6,0.9192387771259788
2594,228672769,528,0.0006049139453349486
2593,227779519,13,0.8332232797551633
2592,226794988,352,0.0071525746266839895
2591,226547275,353,0.007052890162450017
2590,226407724,0,1.0
2589,226202684,536,0.0005406688866406184
2588,225867704,355,0.006857669738298305
2587,225835502,7,0.9064274707386204
2586,225817337,834,8.251611057557287e-06
2585,224375522,1,0.9860631353831556
2584,224234199,841,7.479486940420484e-06
2583,224154614,534,0.0005560603553761493
2582,223498420,16,0.7988689904060046
2580,222377593,456,0.001661703599812531
2579,221717006,937,1.9441294962450818e-06
2578,221231851,0,1.0
2577,221132295,0,1.0
2576,220911589,559,0.0003915074232023379
2575,220365252,4,0.9454071682581783
2574,220362240,368,0.005713970070822646
2573,219535734,0,1.0
2572,219159452,433,0.002294800512053187
2571,218883063,0,1.0
2570,218882963,9,0.8813380178725501
2569,218458202,1103,1.8919478491836988e-07
2568,217972953,13,0.8332232797551633
2567,217651547,1,0.9860631353831556
2566,217640244,14,0.8216107597096125
2565,217350351,3,0.9587694076919532
2564,216791389,609,0.0001940779235387463
2563,216113990,0,1.0
2562,214623650,369,0.005634335243520889
2561,213658959,0,1.0
2560,213592406,481,0.0011699616564978322
2559,213503218,2,0.9723205069616594
2558,213278586,888,3.8671745600231656e-06
2557,212072225,0,1.0
2556,212040785,16,0.7988689904060046
2555,211068065,503,0.0008591629263721499
2554,210760772,0,1.0
2553,210738054,0,1.0
2552,210519677,381,0.004761012882833688
2551,209792633,17,0.7877352614401208
2550,209636045,424,0.0026037688894807623
2548,208081868,397,0.003803425555019328
2547,208033090,0,1.0
2546,207587430,433,0.002294800512053187
2545,207587201,0,1.0
2544,207446158,3,0.9587694076919532
2543,207406542,27,0.6845852118873748
2542,207086261,0,1.0
2541,206905057,2,0.9723205069616594
2539,205170033,517,0.0007058975046509558
2538,204869804,1,0.9860631353831556
2537,204847377,0,1.0
2536,204684743,12,0.8449999293720649
2535,204240956,0,1.0
2534,204160343,0,1.0
2533,204150325,3,0.9587694076919532
2532,204106860,0,1.0
2531,203584074,0,1.0
2530,203179090,9,0.8813380178725501
2529,202940843,12,0.8449999293720649
2528,202810887,10,0.8690549292357823
2527,202364985,456,0.001661703599812531
2526,202156796,13,0.8332232797551633
2524,201611637,0,1.0
2523,201584695,0,1.0
2522,201514781,4,0.9454071682581783
2521,201440956,1,0.9860631353831556
2520,200346661,17,0.7877352614401208
2519,200324548,18,0.7767567017475153
2518,200175241,0,1.0
2517,200153326,23,0.7241167984252299
2516,199224600,0,1.0
2515,198390706,0,1.0
2514,198230740,31,0.647211766601868
2513,198224743,4,0.9454071682581783
2511,198119033,0,1.0
2510,198090499,0,1.0
2509,198018800,0,1.0
2508,198009257,539,0.0005183767882018932
2506,197985120,0,1.0
2505,197897782,7,0.9064274707386204
2504,197835157,0,1.0
2503,197741222,10,0.8690549292357823
2502,197729088,1,0.9860631353831556
2501,197627898,1,0.9860631353831556
2500,197517484,2,0.9723205069616594
2499,197265429,0,1.0
2498,196864616,1,0.9860631353831556
2497,196609863,2,0.9723205069616594
2496,196374745,9,0.8813380178725501
2495,196082920,13,0.8332232797551633
2494,195823849,14,0.8216107597096125
2493,195778381,6,0.9192387771259788
2492,195238193,0,1.0
2491,194713580,572,0.0003262130992091447
2490,194356480,13,0.8332232797551633
2489,194354890,20,0.7552564700290105
2488,193823983,23,0.7241167984252299
2487,193598416,25,0.7040736125442733
2486,193324638,18,0.7767567017475153
2485,192272022,0,1.0
2484,191945110,31,0.647211766601868
2483,191944780,31,0.647211766601868
2482,191890285,1,0.9860631353831556
2481,191687573,514,0.0007362536799648869
2480,191366033,36,0.6033509737096785
2479,191318656,28,0.6750442404706066
2478,191003289,29,0.6656362402807872
2477,190895686,30,0.6563593581159285
2476,190548279,32,0.638191663832309
2475,190271680,41,0.562462576024752
2474,189850491,35,0.6118786435264449
2473,189391500,82,0.31636414942839997
2472,189389495,0,1.0
2471,188184695,604,0.00020818648054817833
2470,187454506,55,0.4621253043959222
2469,187293632,0,1.0
2468,186974185,0,1.0
2467,185783679,6,0.9192387771259788
2466,185388231,56,0.45568472659253817
2465,185322536,0,1.0
2464,185103355,55,0.4621253043959222
2463,184637076,60,0.43080760698635373
2462,183607578,1,0.9860631353831556
2461,183082541,76,0.3441588380524152
2460,183060377,75,0.34902312610914615
2459,182974540,0,1.0
2458,182728717,0,1.0
2457,182338853,559,0.0003915074232023379
2456,181709243,0,1.0
2455,180908637,0,1.0
2454,180784986,0,1.0
2453,180391408,4,0.9454071682581783
2452,179991532,0,1.0
2451,179892829,8,0.8937947137939475
2450,178946301,18,0.7767567017475153
2449,178893196,128,0.16588400351486735
2448,178821059,97,0.25630560517437384
2447,178659430,7,0.9064274707386204
2446,178375987,130,0.1612924183944055
2445,178316227,0,1.0
2444,177757589,137,0.1461998788545563
2443,177130540,767,2.113111078267638e-05
2442,176826189,0,1.0
2441,175169046,144,0.13251958641242817
2440,174793626,0,1.0
2439,174590164,119,0.18821836815265555
2438,174197282,22,0.7343513538246809
2437,174196897,22,0.7343513538246809
2436,173733614,0,1.0
2434,173152361,0,1.0
2433,173140294,0,1.0
2432,173138115,0,1.0
2431,172923722,0,1.0
2430,172908958,13,0.8332232797551633
2429,172841721,0,1.0
2428,172104118,165,0.09869138617826868
2427,171117184,2480,7.650896864719083e-16
2426,170472126,172,0.08945658355725651
2425,170145682,21,0.7447305628552204
2424,169571145,20,0.7552564700290105
2423,169498595,181,0.07884148803800262
2422,168766628,181,0.07884148803800262
2421,168249645,185,0.07453730794726908
2420,167421393,189,0.07046810523601546
2419,166338603,694,5.886776781218119e-05
2417,166162585,195,0.06477701488353964
2416,165929666,0,1.0
2415,165339798,662,9.224151794569557e-05
2414,164773370,203,0.05789735347825961
2413,164746617,1359,5.206167990082774e-09
2412,164498399,1699,4.406805701840982e-11
2411,164319779,0,1.0
2410,164315985,77,0.3393623429197882
2409,164244137,207,0.0547365730015242
2408,164083787,656,0.00010034554703413499
2407,163871086,0,1.0
2405,163793691,0,1.0
2404,163729665,0,1.0
2403,163461464,2,0.9723205069616594
2401,162405192,7,0.9064274707386204
2400,162376522,6,0.9192387771259788
2399,160842750,695,5.804733570188703e-05
2398,159762120,2,0.9723205069616594
2397,159690130,751,2.645128429873966e-05
2396,159687631,1076,2.7636411309085605e-07
2395,159630291,0,1.0
2394,158962112,2,0.9723205069616594
2393,158574601,121,0.1830085791416863
2392,158463717,0,1.0
2391,158463236,0,1.0
2390,158402480,2,0.9723205069616594
2388,157966727,250,0.02993509772091494
2387,157866792,211,0.051748348481528046
2386,157863294,1,0.9860631353831556
2385,157844488,0,1.0
2384,157825104,0,1.0
2383,157690761,1,0.9860631353831556
2382,157602195,0,1.0
2381,157197413,468,0.001404139424478895
2380,157188684,0,1.0
2379,156968465,4,0.9454071682581783
2378,156961064,39,0.5784744556939917
2376,156677217,250,0.02993509772091494
2375,156125254,9,0.8813380178725501
2374,155235818,0,1.0
2373,155216869,48,0.5098315301712449
2372,154908391,15,0.810160081783797
2371,154196798,0,1.0
2370,153836552,310,0.01289626781405002
2368,153686664,23,0.7241167984252299
2367,153613244,264,0.024594998380462408
2366,153516797,25,0.7040736125442733
2365,153060291,240,0.034445576123984314
